"id","tags"
"183923","particles derived fundamental context center-mass"
"183924","mathematical earth moon"
"183925","acceleration plasma protons"
"183928","fly eagles space-time slowly"
"183934","correlation entangled polarisation"
"183938","ddes real describe phenomena delay world"
"183940","speed-light coherent produce thermal source"
"183941","charge-density lower potential-energy flow"
"183953","monochromatic source coherent laser length"
"183956","source begin-equation solve maxwell-equations voltage"
"183957","bulk pressure modulus air"
"183958","increased center-mass relativistic rest gravitational-field attraction"
"183959","witt algebra"
"183960","uncertainty-principle using estimate hydrogen-atom kinetic-energy ground"
"183961","sources electron slits double-slit slit-experiment"
"183965","electric-field dielectrics magnetic-field"
"183969","speed-light object near computer massive ray"
"183970","maxwell-equations carroll derivation geodesic"
"183972","scale coupling weak electroweak electromagnetic-field strength meet"
"183974","4-pi 1-2 begin-equation polchinski 7"
"183976","kinetic-energy stress divergence tensor"
"183985","plasma speaker effect magnetic-field"
"183989","infinit wire"
"183994","entanglement classical-mechanics phenomenon"
"183995","newton-law gravitational-force amplification third-law"
"183996","luminosity eddington"
"183998","look speed-light patterns bright sun hexagonal"
"184007","battery kinetic-energy supplied"
"184011","collisions major neutron"
"184014","earth string-theory strong black-hole happen"
"184016","infinite water balls kinetic-energy air"
"184018","event-horizon inflation"
"184019","quantum-mechanics fluctuations particles virtual"
"184021","charge-density ac current flux outside magnetic-field passing solenoid"
"184022","speed-light lorentz-transformation applicable"
"184026","exchanged parity witten gauge dual representations"
"184027","spin commutation relations"
"184031","charge-density potential-energy due electric-field sphere induced"
"184032","earth pressure star neutron center-mass"
"184041","operator spin particle act"
"184042","stress kinetic-energy tensor understanding"
"184043","magnetic-field magnetic-fields"
"184044","compressor moving build air"
"184045","ratio dark-matter normal-force / past decreased bigger increased"
"184049","particles electrons behave nucleus hydrogen-atom"
"184051","cause"
"184055","magnetic-field"
"184067","angular-momentum center-mass"
"184068","speed-light near"
"184087","frac-1 0-amp dimensionless 2-pi"
"184096","actually half scales"
"184097","forces"
"184098","water"
"184102","potential-energy potential-difference"
"184103","gravitational-force"
"184105","center-mass"
"184107","ewald dipole"
"184110","gravitational-force"
"184115","diameter relationship distance luminosity please-explain theorem etherington angular-momentum"
"184118","radiation effects lead"
"184119","complex gaussian amplitude"
"184121","charge-density connected center-mass"
"184123","angular-momentum moment-inertia relation field-theory magnetic-field"
"184128","density-matrix operators elements quark"
"184130","fibre space-time"
"184131","water jar sealed vacuum"
"184133","kept equations-motion rest electron magnetic-field monopole"
"184134","3d"
"184136","loss heat entropy"
"184137","balloon helium floor"
"184140","speed-light space-time distortion"
"184142","calculated newton-law magnetic-field crossing ampere currents"
"184148","standing wave-function"
"184160","operator driven evolution harmonic-oscillator"
"184162","answer-question charge-density move"
"184163","wave-function green compute charge-density"
"184164","swap"
"184166","screen plane mirror"
"184167","acceleration maxwell-equations"
"184172","charge-density form"
"184173","stream watching speed-light live traveling earth close spaceship"
"184179","observers viewing planets"
"184180","janibekov effect"
"184185","dimensional answer-question analysis"
"184186","magnet poles don-understand attract"
"184191","charge-density gravitational-waves photons magnetic-fields oscillating electric-field magnetic-field"
"184201","particles bosons anti"
"184210","gluons quarks proton mysterious emergence hydrogen-atom spin silver"
"184211","electric-field 2-3 dipole 1/r magnetic-field"
"184216","speed-light colour reflects"
"184217","finding distance appropriate"
"184219","solve begin-equation differential-equation"
"184220","inside quarks nucleons"
"184225","angular-momentum"
"184226","electric-field source potential-energy formula"
"184227","radiation"
"184233","critical"
"184234","magnetic-field"
"184238","current compute rod temperature"
"184241","structures material describe ferromagnetic"
"184242","frac-partial measurement"
"184243","molecular molecule modes vibration"
"184245","active passive"
"184247","planet generator"
"184255","distance hop"
"184256","length dimension"
"184257","20 degree feasible water celsius temperatures cool"
"184261","raman photon absorbed scattering"
"184264","space-time symmetry reversal insulator topological"
"184267","photons decay"
"184271","inside ring expectation-value"
"184277","movement parallax stars measurement"
"184280","control water paper container"
"184281","electromagnetic-field gravitational-waves material diamagnetic"
"184284","material"
"184286","pulsar age"
"184290","alpha-beta solve"
"184297","smolin field-theory symmetries lee fundamental"
"184298","pulsar radiation crab"
"184300","path-integral"
"184301","density-matrix 2-dot nambu goto 1-2 string-theory rank mu-nu frac-1 mathcal-_ frac-partial"
"184302","rigid equations-motion"
"184305","create produce vaccum tube"
"184308","bouncing balls separator name standard-model"
"184315","water bottle rocket level"
"184317","electrons"
"184325","uniform current moving magnetic-field coil induced"
"184331","fan magnets generator"
"184344","transfer heat finite potential-difference"
"184347","car speed-light"
"184348","begin-equation renormalization"
"184350","current surface mean"
"184352","heavy water helium neutrons atoms"
"184354","definition fourier-transform lattice"
"184358","relativistic fermi rule golden"
"184361","distance speed-light reflected planet flux sun"
"184367","flat space-time operators alembert curved laplace beltrami"
"184369","slope pressure negative versus volume"
"184372","happens lands straight-line bird power"
"184374","sharp top lightning"
"184377","space-time fall gravitational-field uniform magnetic-field"
"184378","quantities average"
"184379","causality quantum-mechanics issue experiments context macroscopic"
"184380","prevent trampoline static"
"184381","horizontally polarized vertical speed-light positional width amplitude measure passing double-slit"
"184388","gravitational-force"
"184390","dimensional phonon monoatomic modes chain"
"184398","wave-function travel spread space-time"
"184399","equipotential potential-energy uniform planes magnetic-field"
"184410","galaxy scheme classification numerical"
"184415","parity terms center-mass violation forbidden lagrangian complex fermions representation"
"184418","ohm temperature heating constant-velocity newton-law joule"
"184420","gravitational-force lorentz-transformation magnetic-field"
"184424","free-energy lagrangian special-relativity particle"
"184426","entanglement"
"184428","uv reflected"
"184435","quantum-mechanics inflation super loop cosmology"
"184436","bending beam cantilever moment-inertia"
"184437","temperature sunlight glass using magnifying achieve"
"184441","element decay"
"184445","inductance coaxial cable"
"184447","image scale length focal"
"184448","slit-experiment photons target single double-slit"
"184449","camera train ground"
"184451","semiconductor"
"184454","orbital angular-momentum total-energy spin"
"184458","equally dispersed lcd backlight monitor"
"184459","field-theory kinetic-energy dark-matter please-explain"
"184460","gravitational-force object equal fluid gravity submerged"
"184461","process cyclic"
"184462","water hot tritium"
"184466","kessler formation syndrome protoplanet"
"184474","alpha-beta electrons fission decay"
"184476","quantum-mechanics anyonic beyond braiding topological"
"184483","lens image concave enlarged convex"
"184484","charge-density straight-line form newton-law gauss-law infinite differential-equation"
"184488","cooridinates galactic compute date earth"
"184495","annihilation ac derive form hamiltonian creation force-applied current crystal relation oscillations"
"184496","speed-light impossible nature"
"184500","dispersive media begin-equation griffiths"
"184501","gravitational-force static friction normal-force"
"184504","schwarzschild motivations metric physics applications"
"184505","deviation standard-model values calculate"
"184506","volume pressure charge-density center-mass"
"184509","potential-difference"
"184516","potential-energy considered gravitational-force solar-system due charges isn net-force"
"184518","reference-frame shell"
"184519","imply continuous center-mass"
"184522","parachute"
"184524","projective potential-difference measurement"
"184527","polarization reflection"
"184534","angular-momentum frw"
"184541","emf force-applied equal drives current voltage opposite-direction induced"
"184542","terms shift signal spectrum please-explain phase-space multidimensional"
"184543","equivalent resistance"
"184546","proportional drag viscous 2-3"
"184547","pocket flat tangle"
"184548","mathematics systems standard-model modeling physical-meaning field-theory"
"184556","don-understand d_ lagrangians mu-nu"
"184557","invariant gauge transformations hilbert-space"
"184568","thermal thin sheets equilibrium"
"184569","distance solar-system center-mass"
"184570","lorentz-transformation unitary symmetry trivial preserving spt goes local"
"184573","electric-field potential-energy magnetic-field"
"184576","waveform oscilloscope opposite-direction"
"184577","sounds space-time quantum-mechanical"
"184578","frac-1 extensions sm"
"184579","magnet setup"
"184581","angular-momentum kinetic-energy"
"184582","renormalizability eft"
"184592","violate transfer 1-2 mc-2 gravitational-waves kinetic-energy"
"184595","charge-density voltage due"
"184596","newton-law electric-field gauss-law magnetic-field"
"184597","electric-field hollow conductor magnetic-field"
"184601","school ve-read able paper student physics"
"184606","conductor inside electric-field zero magnetic-field charged"
"184608","fringes cloud"
"184612","move electrons"
"184624","thickness phase-space alter film reflection"
"184631","quantum-mechanics lagrangian referring newtonian"
"184632","polarization"
"184638","increase ballerina kinetic-energy"
"184640","body positions changes diver"
"184642","spin electron angle gerlach stern"
"184644","particles event-horizon virtual form"
"184646","electricity magnetism"
"184647","speed-light fan formula"
"184648","based onto transferred lift turbine kinetic-energy wind"
"184650","black-hole"
"184653","angular-velocity 4-pi"
"184656","speed-light beams interacting pass"
"184657","maxwell-equations einstein constraint"
"184659","distance gravitational-force vs displacement"
"184663","space-time gravitational-force time-dependent dimensions unit"
"184672","gravitational-force gravity change"
"184679","teleported correlation"
"184682","symmetric maxwell-equations solutions symmetry"
"184684","resonant frequency"
"184688","term potential-energy charges solar-system electrostatic kinetic-energy comes"
"184691","body transfer angular-velocity kinetic-energy"
"184695","charge-density kinetic-energy moving additional magnetic-field"
"184696","begin-equation bernoulli flow pipe solve unsteady"
"184706","physics ball plasma desktop"
"184707","charge-density conducting electric-field flux plane magnetic-field opposite-direction parallel"
"184708","earth orbit"
"184712","monopole created magnetic-field"
"184721","current"
"184722","rules feynman thermal qft generalization"
"184724","source magnetic-field"
"184725","nuclear fission"
"184727","interpret m_j effect stark pm"
"184728","wires inductance"
"184734","special-relativity sagnac"
"184738","ignite boundary-conditions shock minimum air wood static dust grain"
"184740","schr-dinger magnetic-field"
"184742","action true degrees-freedom"
"184743","lit mirror"
"184745","charge-density conducting distribution spheres"
"184746","hamiltonian spin eigenstates 1/2"
"184748","dispersive mediums"
"184750","proof approach path-integral"
"184752","halve parallel equal resistance resistors"
"184759","noise"
"184760","wormhole nordstr unstable solution reissner"
"184767","acceleration concave instantaneous vector curved path-integral"
"184771","scaled rotation rotate orientation vector"
"184773","black-hole single particle site"
"184774","wire begin-equation cv"
"184779","black-hole lose center-mass"
"184782","moment-inertia field-theory magnetic-field"
"184787","fly mud bike opposite-direction"
"184795","entanglement space-time acceptable instant special-relativity"
"184802","black-holes existence physical-meaning"
"184806","material voltage piezoelectric"
"184808","wires twisted earphones"
"184810","absorption spectrophotometer atomic"
"184811","newton-law using gauss-law"
"184813","range maximum"
"184815","quantum-mechanics using fermionic harmonic-oscillator"
"184817","expanding space-time"
"184818","induce electric-field dipoles magnetic-field bodies external"
"184819","current low voltage"
"184822","precession"
"184824","repel air"
"184825","begin-equation equations-motion auxiliary magnetic-field"
"184826","ionising hydrogen-atom gamma-mu"
"184830","frac-1 liter 20 fast water 65"
"184831","positions accuracy maximum universe"
"184847","acoustics resource history"
"184848","potential-energy potential-difference created"
"184851","space-time event-horizon lorentz-transformation transformations"
"184852","current alternating maximum currents charge-density"
"184855","attenuation radiation ray"
"184856","eigenvalues imaginary"
"184859","volume opposite-direction equivalent space-time"
"184883","green advanced retarded"
"184887","faster-light air water heat lose bodies"
"184888","friction"
"184893","opposite-direction angular-velocity instantaneous angular-momentum"
"184894","beam axis moment-inertia"
"184898","loops space-time special-relativity"
"184899","fluorescent lamp plasma"
"184904","heat liquid"
"184905","maxwell-equations einstein"
"184909","merges black-hole"
"184910","muons detect cosmic camera ray"
"184911","isentropic bernoulli begin-equation flow ideal-gas"
"184913","interpretation quantum-mechanics mills yang magnetic-field geometric"
"184915","inertial-frame clarification center-mass"
"184917","charge-density"
"184923","quantum-mechanics entanglement properties particle"
"184926","weigh near massive"
"184928","scaling resonance solving complex method"
"184929","relative moving"
"184932","signalling entangled parties"
"184935","beam coherent"
"184938","pair flux uniform charge-density"
"184939","super yang mills field-theory"
"184946","meant renormalize operator diagrammatic arguments don-understand using"
"184947","partition-function 3n"
"184949","relation wilson approach renormalization standard-model"
"184951","integer proof angular-momentum eigenvalues"
"184952","wavelength de broglie"
"184966","wave-function progressive transverse"
"184974","numerical begin-equation resistive gravitational-force solving approximate computer digital method differential-equation"
"184977","beam collimated gerlach stern"
"184979","metric vector tangent magnetic-field"
"184980","speed-light phase-space distinguishable"
"184983","meissner levitation maglev effect trains"
"184984","bernoulli balloon attached tube unsteady"
"184985","schwarzschild speed-light metric shell observer"
"184986","chern free-energy solar-system orbits cell band total-energy fermion unit"
"184987","begin-equation particle free-energy lagrangian lagrange position euler"
"184988","figures significant"
"184989","0-amp shell scheme condition"
"184995","potential-energy"
"184996","black-hole white"
"184997","wires straight-line infinitely electric-field thin magnetic-field"
"185003","angular-velocity 4-pi"
"185007","overline current dirac-equation psi-rangle physical-meaning"
"185008","yukawa potential-energy kinetic-energy angular-momentum"
"185011","distance capacitor epsilon_0 relationship qd plates voltage"
"185014","current charge-density boundary-conditions"
"185018","plasmonic plates usual potential-difference wave-function"
"185021","objects temperatures surface moon"
"185022","puddle"
"185023","speed-light power"
"185025","cylinder string-theory"
"185030","space-time"
"185034","quantum-mechanics information"
"185036","charge-density prove originate terminate electric-field gauss-law magnetic-field newton-law using"
"185039","standard-model potential-energy loop effective"
"185040","electric-field charge-density kinetic-energy"
"185041","charge-density lambert flux formula luminous correct"
"185042","particles parity"
"185044","launch using object orbit cannon"
"185047","flux kinetic-energy calculate"
"185053","magnet magnetization lose"
"185054","volumetric flow rate"
"185055","rotating birkhoff collapsing stars theorem"
"185059","circular-motion angular-velocity circuit car"
"185062","earth helium"
"185067","resistance temperature"
"185072","blurry wet"
"185074","body speed-light happen human"
"185078","speed-light superluminal"
"185079","twin paradox clock"
"185081","real dynamical photons effect casimir kinetic-energy"
"185090","discrete begin-equation form wave-function"
"185092","magnetic-field counting degrees-freedom theories"
"185094","space-time temperature"
"185100","slit-experiment speculative ball golf frontier"
"185105","particles"
"185108","operator charge-density signalling reduced"
"185110","particles virtual actually"
"185111","homogeneous charge-density linear polarisation zero isotropic"
"185112","perturbation"
"185114","space-time reciprocal periodic lattice vector frequency"
"185116","formula speeds fast"
"185119","multiple branches lightning"
"185120","invariants supersymmetry"
"185121","electrons"
"185126","separable potential-difference operational entangled ppt npt"
"185130","renormalization"
"185136","distance square charge-density center-mass surface placed edge a/2 horizontal"
"185143","earthquake"
"185145","zero edge kinetic-energy topological"
"185146","speed-light circle form"
"185149","center-mass"
"185152","squeak neighbour pipes hear water"
"185155","beam phase-space splitter"
"185159","am-trying"
"185164","4-pi 1-2 standard-model circle sigma 3d"
"185169","sound cigarette wave-function"
"185171","quantum-mechanics electrodynamics coulomb newton-law"
"185172","operator follow renormalize coupling cal"
"185175","operators set fourier-transform"
"185176","classical-mechanics 1-2 spin su-2"
"185185","electric-field sphere inside hollow magnetic-field"
"185186","distance image virtual"
"185195","black-hole star neutron uncertainty-principle"
"185202","diffeomorphism fixing metric component invariance"
"185203","times-10 higgs 16 120 126 otimes oplus tell"
"185204","yaw angle"
"185205","symbol frw christoffel"
"185213","wire center-mass friction rigid degrees-freedom curved sliding"
"185217","blackbody speed-light radiation please-explain wave-function field-theory"
"185220","space-time warped look"
"185224","resonance intuitive fano"
"185225","acceleration gone particle orbit friction"
"185228","projection 1-2 sphere manifolds unit stereographic"
"185229","melting ice"
"185231","rainbows ultraviolet bands infrared"
"185232","crane balancing center-mass"
"185238","lane angle maximum change"
"185239","machine"
"185240","gravitational-force tangential radial"
"185243","cause air scintillation artificial source"
"185248","particles spin entangled probability 1/2"
"185250","physical-meaning accurately measure"
"185251","infinite outside solenoid magnetic-field"
"185254","fermionic disk path-integral"
"185256","micro spinning blackholes"
"185262","electric-field sphere charged surface magnetic-field"
"185264","space-time laws reversal symmetry conservation-energy"
"185267","spacetime manifold gr differentiable"
"185268","shape galaxies"
"185272","standard-model net-force string-theory chiral fermion"
"185282","field-lines potential-energy decreasing electric-field magnetic-field opposite-direction"
"185291","speed-light"
"185292","couple gravity vielbein"
"185293","lowest temperatures level"
"185294","rotating 0-amp coil emf magnetic-field"
"185298","sphere rate hollow"
"185299","insulator conductor charged"
"185306","water curve ball described"
"185309","sample life resultant half"
"185316","relativistic space-time objects"
"185321","newtonian 1-2 gravity competing curved spacetime"
"185322","orange sky"
"185324","detonation mean"
"185326","charges opposite-direction repel attract"
"185327","quantum-mechanics abelian universal anyons computation"
"185330","network neural foetus actually sensitive voltage dyes"
"185331","nuclear missile"
"185333","reaction antineutron documentation neutron"
"185344","conductor due current near carrying magnetic-field"
"185345","free-energy landau gibbs helmholtz kinetic-energy field-theory"
"185350","quantum-mechanics free-energy kinetic-energy negative particle"
"185352","observational astronomy"
"185353","kinetic-energy binding radius isobars"
"185358","gravitational-waves dark-matter"
"185370","hydrogen-atom star gravity planet jupiter hold"
"185371","fluid diffusionless"
"185372","answer-question heat"
"185373","process incompressible adiabatic kinetic-energy fluid"
"185374","transmon charge-density qubit"
"185381","speed-light"
"185382","pre gauge action polyakov invariance fixed conformal"
"185385","speed-light space-time meters minutes distance"
"185389","capacity transition diverge heat phase-space kt"
"185391","electric-field potential-energy kinetic-energy"
"185394","angular-momentum eta decay"
"185397","current net-force bias junction josephson"
"185398","changing zero kinetic-energy"
"185400","jacobi hamilton"
"185402","inquality clausious"
"185403","entropy heat irreversible loss"
"185404","space-time magnetic-field examined magnetic-fields"
"185409","electric-field potential-energy wire magnetic-field"
"185411","weighted enstrophy"
"185412","product cross-section rule hand"
"185417","solid marshmallow liquid"
"185424","sound source frequency moving faster-light"
"185425","representation occupation"
"185431","charge-density inside potential-energy potential-difference"
"185435","schrodinger-equation boundary-conditions quantum/classical doesn cat"
"185437","emdrive explanations theoretical proposed"
"185439","quantum-mechanics teleportation"
"185441","dyson shell gravity"
"185445","paths contribute quantum-mechanics continuous differentiable path-integral"
"185450","springs rate determine series"
"185452","body black-hole golf"
"185455","quantum-mechanics corrections hierarchy understanding"
"185458","elements terms solar-system key resonance physical-meaning"
"185466","absorption heat photon causes atoms"
"185468","4-pi feet length 1/100th measure inch accuracy"
"185470","alpha-beta decay"
"185473","paradox twin meeting"
"185474","accumulate antiparticles"
"185480","inside space-time"
"185481","quantum-mechanics l_2 space-time"
"185482","aerodynamics balloon"
"185485","acceleration gravitational-force ma zero"
"185491","gupta quantize bleuler field-theory maxwell-equations"
"185495","mutual wires self thin inductance parallel film"
"185496","special-relativity shortest path-integral"
"185497","connection"
"185501","charge-density harmonic-oscillator 3d"
"185506","derivation u+at"
"185508","foci elliptical path-integral"
"185509","converted kinetic-energy dark-matter"
"185512","kronecker 4-pi contraction delta"
"185518","tube ball frictionless"
"185519","mesons form stable"
"185520","running torque"
"185528","violation kinetic-energy conservation-energy"
"185531","soft ferrites"
"185536","signals satellites gps microwave receiver"
"185544","increase reversible entropy adiabatic expansion"
"185546","massless bosons scale electroweak"
"185547","solved books gr"
"185550","dissipation electric-field fog magnetic-field"
"185555","body numerically"
"185561","atoms"
"185568","quantum-mechanics intuition books"
"185570","shadows center-mass"
"185576","angular-momentum kinetic-energy tensor"
"185579","bulb constant-velocity power resistance"
"185587","charge-density food microwave static induce oven"
"185590","water bottle half"
"185598","action forms express lagrangian language"
"185599","speed-light zero varying"
"185605","lifted heavier"
"185607","diffusion process logistic"
"185609","heavy elements radioactive perform fission fusion"
"185610","dv struggling pm"
"185612","space-time phase-space configuration potential-difference"
"185615","quantum-mechanics entanglement video youtube"
"185617","canonical qm ensemble derivation"
"185623","observable special-relativity universe"
"185624","baryogenesis ew phase-space transition"
"185627","solar-system frequency vibration"
"185630","homogeneity cosmology"
"185633","led calculate speed-light emitted magnitude gravitational-waves"
"185636","q1 repelled q2 sphere attracted below"
"185642","infinite kinetic-energy"
"185645","fluid pores flowing"
"185646","angular-velocity initial-velocity projectile"
"185648","body black-hole radiation"
"185650","move"
"185660","rudder ship"
"185662","eight protons proton trapped"
"185664","higgs boson generations particle charged"
"185667","coordinate-system solar-system equations-motion projectile"
"185668","franck transition hertz slit-experiment"
"185669","space-time time-dilation"
"185675","slits double-slit"
"185680","conduction friction"
"185681","gravitational-waves human"
"185685","quantum-mechanics field-theory magnetic-field"
"185686","action glass noticable capillary"
"185691","relative speed-light travelling"
"185692","observers event-horizon absolute"
"185696","tensor transformations"
"185699","impedance matching"
"185701","heater air relative dehumidifier conditioner humidity"
"185702","density-matrix analyticity causality uncertainty-principle comes"
"185703","slow shadow quickly etc turbine bit wind"
"185705","diffusion ion dna constant-velocity mobility"
"185708","specific volume heat constant-velocity"
"185709","incident fraction intensity sheets"
"185710","begin-equation"
"185721","soliton solution"
"185729","charge-density positron verticies"
"185732","angular-velocity bullet escape"
"185734","magnet screen monitor crt"
"185735","relation gamma-mu"
"185741","torque center-mass"
"185743","instrumental relation uncertainty-principle"
"185748","ohmic heating"
"185750","space-time solar-system hilbert-space"
"185754","1-2 moving object"
"185755","plate wire metal uniformly electric-field flux charged"
"185759","standard-model"
"185760","coffee carrying spill"
"185761","alpha-beta decay"
"185762","newton-law charge-density gauss-law surface"
"185763","optical potential-difference path-integral"
"185767","space-time conformal measure"
"185771","pressure inside temperature oxygen bottle"
"185776","electromagnetic-field propagation spacetime curvature"
"185777","psi_r psi_l zero bar-psi"
"185783","metric tensor contract"
"185787","exactly orbit closed field-theory"
"185789","real vector metals complex wave-function imaginary dielectric"
"185790","dimensional bravais lattice"
"185800","antisymmetric dual"
"185803","observable travel faster-light gravity universe"
"185804","electron measurement"
"185805","static kinetic-energy friction"
"185812","binding kinetic-energy nucleon"
"185815","source near vibrate"
"185818","charge-density nucleus example typical"
"185820","earthquake"
"185821","solar-system gravitational-force sail"
"185825","9 earth 1-2 m/s 8"
"185830","turntable puck path-integral"
"185832","sound object vibrating"
"185833","perfect angular-momentum cauchy begin-equation fluid"
"185834","deformed generators boost"
"185844","terms simple potential-difference applications please-explain words"
"185845","solar-system spinning sail"
"185847","acceleration angles"
"185849","central nucleus constant-velocity charge-density roughly"
"185850","current neutrino charged interact quark"
"185855","programming physics"
"185857","expansion ideal-gas"
"185858","boost lorentz-transformation dirac-equation spinor"
"185859","technical forms answer-question 1-2"
"185860","newton-law answer-question dipoles gauss-law"
"185861","wave-function boundary-conditions plane"
"185862","charge-density constant-velocity magnetic-field"
"185863","annihilation relativistic antiproton proton"
"185865","gravitational-force lorentz-transformation"
"185869","particles charged total-energy kinetic-energy potential-energy"
"185881","newton-law tank torricelli"
"185882","kinetic-energy gravitational-force opposing cause"
"185883","pool jell"
"185886","vanishing event-horizon gauge magnetic-field"
"185887","apply gravitational-force particle speed-light"
"185891","potential-energy diode"
"185895","sonoluminescence spectrum"
"185900","wave-function delta"
"185901","reaction space-time rocket accelerating action pair"
"185902","stress terms magnetic-fields"
"185904","conifold branes"
"185906","space-time"
"185909","placed sliding condition spring"
"185910","current charge-density"
"185915","exercises dimensional solutions analysis"
"185917","lens mirror"
"185918","spring period shm"
"185919","elementary particles quasiparticles rightfully considered"
"185920","image equations-motion"
"185921","frequency photon change"
"185924","information elements particle alpha-beta energies resonance"
"185926","impact slit-experiment photon/electron material single detector double-slit"
"185927","centripetal answer-question gravitational-force"
"185931","lorentz-transformation diagrams"
"185932","condensed dark-matter thermodynamics entropy systems entanglement black-hole resources"
"185933","quantum-mechanics experiments"
"185934","exist substance straight-line"
"185936","obtained information optical"
"185937","wheel tension rapidly tangentially symmetry prove rotating cross-section act"
"185939","observed universe length planck"
"185948","inside event-horizon dark-matter"
"185949","comet observations orbit"
"185950","universe outside"
"185956","fly bumble bee"
"185958","comparable dark-matter collision grb gamma-mu anti kinetic-energy ray"
"185962","bras kets"
"185966","earth bright night moon"
"185969","spacing planar inter diffraction"
"185971","real cooling evaporative limits"
"185972","relativistic gravitational-force uniform constant-velocity magnetic-fields"
"185973","rings magnetic-field"
"185976","electric-field strength particle magnetic-field"
"185979","structure superspace"
"185988","lens glass magnifying speed-light"
"185991","multi hydrogen-atom electron symmetry"
"185996","gravitational-field"
"185997","materials temperatures"
"186003","wave-function methods"
"186005","compressible atoms"
"186008","polarity ac electricity left-frac goes mean"
"186019","4-pi photon angular-momentum"
"186020","neutrons tablespoon star neutron stable"
"186022","frequency atomic polarizability"
"186025","altitude gravity"
"186026","earth spacecraft atmosphere enter"
"186028","happens hadron"
"186034","plate inclined meniscus"
"186036","charge-density potential-energy straight-line moving kinetic-energy change"
"186039","renormalization magnetic-fields"
"186041","pipe diameter rate flow pressure"
"186045","2-dot product cross-section"
"186046","magnetic-field torque dipole potential-difference moment-inertia"
"186049","polarization electric-field phase-space terms berry"
"186052","particles create heavier kinetic-energy"
"186056","ac capacitor pass"
"186057","spontaneous breaking mssm explicit consider"
"186058","acceleration angular-momentum torque"
"186067","2-3 angular-momentum"
"186068","information epr"
"186078","free-energy wave-function scalar-field complex field-theory"
"186082","observed infinity"
"186085","body newton-law newtons kinetic-energy 3rd"
"186086","representations lorentz-transformation algebra"
"186088","doping called"
"186091","ideal-gas quantum-mechanics potential-difference partition-function wave-function classical-mechanics"
"186092","operator region particle"
"186093","boltzmann begin-equation cosmology"
"186102","length 1-2 wire surface"
"186103","microscopes magnification telescopes"
"186108","happens heat electrons"
"186112","charge-density probability wave-function"
"186116","compressible near behave sink"
"186121","quantum-mechanics qft link scattering amplitude"
"186124","sometimes expectations"
"186126","spin orbit coupling"
"186127","kinematics"
"186128","expanding scale universe"
"186134","quantum-mechanics coherent coherence relationship"
"186137","nematic crystal phase-space deformation liquid"
"186140","nodes kinetic-energy eigenstates"
"186142","set self pid robot controller balancing"
"186144","speed-light statistical-mechanics property reflected mirror"
"186145","electromagnetic-field cooling"
"186147","water draining jug"
"186149","weight calculate elevator"
"186150","distance electromagnet"
"186153","natural driving reason frequency amplitude physical-meaning"
"186155","relation space-time spacetime dimensions"
"186156","hubble h_0 parameter little constant-velocity dimensionless measured"
"186157","spherical incompressible fluid magnetic-field angular-velocity bubble"
"186158","renormalizable gauge theories"
"186163","tension expectation-value constant-velocity change surface"
"186169","regularity distributions product"
"186170","quantum-mechanics particles trajectories"
"186171","space-time empty"
"186172","black-hole event-horizon fall"
"186174","irras fringes spectrum pm"
"186175","limestone liquid pitch"
"186178","corner reflector"
"186179","solid compressed liquid"
"186184","aluminium foil microwave"
"186185","universe objects"
"186186","computer newtonian"
"186189","reference-frame slit-experiment angle clock speed-light mirror frames"
"186191","nylon metal fabric surface"
"186199","sparks electric-field appear"
"186201","em gravitational-waves medium propagate"
"186205","sliding friction"
"186215","string-theory begin-equation determine particle correlation"
"186216","lengthening piston column air"
"186220","disc magnetic-field"
"186221","black-hole antimatter"
"186222","sir"
"186223","moved rectangular current constant-velocity magnetic-field angular-velocity induced loop"
"186226","terms kinetic-energy field-theory"
"186227","observed singularities causality break rest"
"186229","isothermal atmosphere"
"186231","angular-momentum initial-velocity"
"186235","intermediate plasma dark-matter stage"
"186239","resonance reason losses peak"
"186243","arbitrary"
"186245","bekenstein link hawking entanglement entropy black-hole"
"186248","lorentz-transformation"
"186249","action stationary uncertainty-principle"
"186257","zero finite"
"186258","heisenberg 2-3 space-time uncertainty-principle volume phase-space minimal"
"186259","polarization polarized"
"186264","heisenberg true uncertainty-principle"
"186274","accelerators pictures tracking detectors particle"
"186275","string-theory guitar nth length fixed harmonic-oscillator"
"186278","wheel gravitational-force roll"
"186279","steel movie calculating speed-light"
"186287","electric-field wire magnetic-field"
"186289","definition observable"
"186292","particle"
"186293","friction"
"186294","beverage sparkling ideal-gas"
"186296","fits special-relativity"
"186297","puck space-time gravitational-force shooting hockey"
"186303","concave combination lenses"
"186310","electric-field potential-energy potential-difference"
"186317","inertial-frame reference-frame torque"
"186318","changes cylinder pressure atmospheric piston"
"186322","space-time intervals physical-meaning uncertainty-principle applies"
"186323","derivative reason wavefunction continuous physical-meaning"
"186334","wooden planks"
"186335","coriolis airplane effect"
"186336","picture based quantum-mechanics topological computation measurement"
"186338","electromagnetic-field gravitational-waves"
"186341","flux compression generator"
"186344","photoelectric cause effect decay"
"186345","kinetic-energy electron confinement vary temperature"
"186348","kac dimensions level quantum-mechanics su-2 primary current magnetic-fields moody"
"186352","linear relationship brightness supplied power filament"
"186353","diffusion angular-momentum reference-frame transport center-mass"
"186355","due universe dark-matter stick gravity"
"186357","angular-momentum angular-velocity begin-equation particle collision"
